0.000000,0.002675,0.001366,0.000562,0.000348,0.006405
1.000000,0.003368,0.001603,0.000600,0.000373,0.003585
2.000000,0.003856,0.001200,0.000480,0.000266,-0.000398
3.000000,0.004152,0.001556,0.001000,0.000425,0.004762
4.000000,0.003661,0.002394,0.001217,0.000650,0.003951
5.000000,0.003716,0.003196,0.001653,0.000753,0.006681
6.000000,0.003703,0.003536,0.001808,0.000990,0.003519
7.000000,0.002844,0.003350,0.001817,0.001090,-0.004695
8.000000,0.001891,0.003022,0.001797,0.000968,0.000000
9.000000,0.000709,0.002185,0.001698,0.000862,-0.001963
10.000000,-0.001100,0.001308,0.001337,0.000811,-0.002360
11.000000,-0.002514,0.000595,0.001099,0.000598,-0.003551
12.000000,-0.002764,0.000040,0.000620,0.000333,-0.005946
13.000000,-0.003401,-0.000755,0.000400,0.000415,-0.003186
14.000000,-0.003009,-0.001150,0.000622,0.000428,0.000000
15.000000,-0.003336,-0.002218,0.000489,0.000362,-0.003997
16.000000,-0.002786,-0.002650,0.000443,0.000322,-0.000801
17.000000,-0.001918,-0.002341,0.000504,0.000431,-0.001604
18.000000,-0.001682,-0.002542,0.000240,0.000350,-0.002009
19.000000,-0.001522,-0.002265,-0.000040,0.000377,0.000804
20.000000,0.000480,-0.001428,-0.000060,0.000415,0.006011
21.000000,0.000560,-0.001113,-0.000259,0.000362,-0.000400
22.000000,0.001281,-0.000319,-0.000139,0.000307,0.001996
23.000000,0.003113,0.000715,-0.000020,0.000505,0.007154
24.000000,0.003585,0.001032,-0.000059,0.000759,0.003163
25.000000,0.003092,0.001786,-0.000216,0.000921,0.003547
26.000000,0.002226,0.001393,-0.000628,0.000760,-0.004732
27.000000,0.001193,0.001237,-0.000552,0.000748,-0.003167
28.000000,0.000158,0.001636,-0.000453,0.000705,0.001981
29.000000,-0.000633,0.001476,-0.000394,0.000465,-0.000792
30.000000,-0.000899,0.001097,-0.000166,0.000326,0.002215
31.000000,-0.000554,0.000836,-0.000139,0.000106,-0.003008
32.000000,0.000633,0.000913,0.000297,0.000211,0.002771
33.000000,0.000395,0.000277,0.000496,0.000079,0.000790
34.000000,0.001735,0.000551,0.000791,0.000144,0.005907
35.000000,-0.000126,-0.000513,0.000637,-0.000315,-0.007092
36.000000,0.001028,0.000237,0.000815,-0.000340,0.002764
37.000000,-0.002386,-0.000876,0.000180,-0.000660,-0.014297
38.000000,-0.002704,-0.001154,0.000241,-0.000687,-0.000800
39.000000,-0.002688,-0.000476,0.000500,-0.000422,0.005987
40.000000,0.000237,0.000055,0.000576,-0.000092,0.007532
41.000000,-0.001186,-0.000079,0.000378,-0.000119,-0.004354
42.000000,0.003489,0.000552,0.000733,0.000382,0.009082
43.000000,0.002862,0.000079,0.000178,0.000357,-0.003939
