1.000000,0.012861,0.007719,0.007214,0.003847,0.003192,0.004012,0.013095,0.020020,0.028077,-0.004984,0.000000
1.000000,-0.025940,0.004860,0.004381,0.002280,0.001480,0.003809,0.011361,0.021088,0.024756,-0.009581,0.000000
1.000000,0.033705,0.004356,0.005683,0.003667,0.003085,0.004150,0.012050,0.020667,0.022074,-0.009144,0.000000
1.000000,0.007705,0.006237,0.005580,0.003579,0.002960,0.004169,0.011383,0.018686,0.019140,-0.010382,0.000000
1.000000,0.014154,0.008497,0.006996,0.003818,0.003114,0.003770,0.010998,0.018919,0.018681,-0.010958,0.000000
1.000000,0.000540,0.006033,0.006876,0.003991,0.003771,0.003799,0.011071,0.018622,0.018355,-0.010946,0.000000
1.000000,-0.016340,0.007953,0.006406,0.002795,0.003653,0.003728,0.013107,0.017988,0.019106,-0.009020,0.000000
1.000000,0.003289,0.001870,0.003113,0.005034,0.003376,0.003604,0.013954,0.019009,0.018394,-0.009439,0.000000
1.000000,0.050691,0.010467,0.008352,0.006967,0.004308,0.004484,0.015302,0.015133,0.018863,-0.000728,0.000000
1.000000,-0.002083,0.007219,0.007858,0.007193,0.004456,0.004423,0.015855,0.015152,0.019008,0.000632,0.000000
1.000000,-0.023742,0.002363,0.004198,0.005706,0.003964,0.004672,0.017764,0.014696,0.018334,0.003557,0.000000
1.000000,0.014049,0.008441,0.008197,0.006289,0.004252,0.004769,0.017820,0.014562,0.018736,0.004312,0.000000
1.000000,0.013335,0.010450,0.006160,0.005922,0.004498,0.004612,0.017896,0.014840,0.019884,0.006105,0.000000
1.000000,0.025642,0.005440,0.007954,0.006767,0.005037,0.004930,0.019220,0.014347,0.018374,0.008727,0.000000
1.000000,-0.001013,0.005654,0.006437,0.006716,0.004691,0.004385,0.020389,0.012918,0.016236,0.008210,0.000000
1.000000,0.002025,0.010808,0.006585,0.006731,0.004856,0.003931,0.019034,0.013827,0.014045,0.004635,0.000000
1.000000,-0.001012,0.007796,0.008118,0.007262,0.004569,0.004117,0.018430,0.012835,0.012948,0.004758,0.000000
1.000000,-0.009156,0.003297,0.006874,0.004993,0.005648,0.004528,0.015976,0.011433,0.014809,0.004044,0.000000
1.000000,0.000000,-0.001831,0.001805,0.005078,0.005246,0.004919,0.013157,0.008965,0.012790,0.003577,0.000000
1.000000,-0.018567,-0.005342,0.000156,0.004007,0.004848,0.006079,0.014823,0.009898,0.018066,0.006187,0.000000
1.000000,0.009326,-0.003882,0.003463,0.003831,0.004958,0.005608,0.014160,0.011603,0.022823,0.008695,0.000000
1.000000,-0.009326,-0.005545,0.001126,0.004661,0.004568,0.005345,0.013689,0.012504,0.025435,0.010505,0.000000
1.000000,-0.011518,-0.006017,-0.001360,0.002400,0.003494,0.005459,0.013762,0.013129,0.026576,0.010801,0.000000
1.000000,0.020845,-0.001848,-0.001840,0.003057,0.003898,0.006216,0.014287,0.018653,0.029753,0.008261,0.000000
1.000000,0.003604,0.002586,-0.001378,0.002530,0.004018,0.007363,0.014437,0.016746,0.030184,0.007586,0.000000
1.000000,-0.009293,-0.001138,-0.002510,0.002038,0.003651,0.007518,0.014047,0.014840,0.028189,0.007164,0.000000
1.000000,0.011859,0.003099,-0.001223,0.003448,0.004434,0.007522,0.013256,0.015006,0.028853,0.005130,0.000000
1.000000,-0.002052,0.004992,-0.000512,0.003181,0.003158,0.007609,0.011511,0.008662,0.027190,0.009880,0.000000
1.000000,-0.010325,-0.001242,-0.001545,0.000130,0.002871,0.005816,0.008069,0.007842,0.027320,0.003674,0.000000
1.000000,0.027132,0.003464,0.003025,0.001591,0.003680,0.007760,0.012851,-0.003136,0.015342,0.011104,0.000000
1.000000,-0.015780,0.002167,0.000514,0.001989,0.002725,0.009169,0.012410,-0.010392,0.009569,0.018496,0.000000
1.000000,-0.005660,-0.001337,0.000881,0.001003,0.003401,0.008971,0.012443,-0.009718,0.009029,0.017499,0.000000
1.000000,0.044654,0.008004,0.006498,0.002569,0.003766,0.010200,0.013666,-0.012780,0.007870,0.024285,0.000000
1.000000,0.007130,0.011495,0.005127,0.001644,0.003747,0.009699,0.011965,-0.015906,0.007149,0.025495,0.000000
1.000000,-0.007376,0.004593,0.004029,0.001325,0.003029,0.009908,0.012159,-0.015547,0.007434,0.025085,0.000000
1.000000,0.036350,0.015019,0.008593,0.003042,0.004223,0.010067,0.013410,-0.018619,0.002804,0.022948,0.000000
1.000000,-0.045274,0.007097,0.002880,0.000829,0.003258,0.011338,0.016121,-0.021040,-0.002875,0.028206,0.000000
1.000000,0.018747,0.001915,0.004960,0.002224,0.003774,0.011699,0.015902,-0.021336,-0.001915,0.029222,0.000000
1.000000,0.022234,0.004936,0.008216,0.003335,0.002825,0.012341,0.014111,-0.021423,-0.000935,0.029704,0.000000
1.000000,-0.032551,-0.000099,0.002247,0.002636,0.001810,0.012308,0.013544,-0.019664,-0.000820,0.029792,0.000000
1.000000,0.021979,-0.002973,0.006023,0.003269,0.003334,0.012181,0.013952,-0.021040,-0.002417,0.030112,0.000000
1.000000,0.044410,0.014964,0.011030,0.005956,0.004346,0.012695,0.012710,-0.026281,-0.007659,0.035296,0.000000
1.000000,0.038527,0.018920,0.010418,0.008458,0.005185,0.013691,0.013598,-0.028685,-0.006355,0.035994,0.000000
1.000000,0.018939,0.018261,0.011598,0.008363,0.004962,0.013234,0.014439,-0.026706,-0.006996,0.036076,0.000000
1.000000,0.016873,0.028146,0.014023,0.009026,0.005558,0.012968,0.014973,-0.024782,-0.006832,0.034793,0.000000
1.000000,0.020803,0.027910,0.012469,0.010531,0.006184,0.012888,0.016143,-0.025735,-0.007887,0.034922,0.000000
1.000000,-0.000420,0.018944,0.016954,0.009917,0.006204,0.012872,0.016293,-0.026193,-0.009259,0.033970,0.000000
1.000000,-0.007595,0.009720,0.014320,0.009640,0.006256,0.012071,0.012201,-0.022973,-0.012377,0.031803,0.000000
1.000000,0.020126,0.009957,0.014109,0.011162,0.006927,0.012508,0.012342,-0.023465,-0.012290,0.032539,0.000000
1.000000,0.027029,0.011989,0.020067,0.011157,0.008446,0.012181,0.014643,-0.020255,-0.009930,0.033163,0.000000
1.000000,-0.000808,0.007666,0.017788,0.011906,0.008109,0.012197,0.014478,-0.018477,-0.008664,0.032549,0.000000
1.000000,0.025944,0.012939,0.015942,0.013486,0.009284,0.012256,0.014968,-0.018637,-0.004792,0.033895,0.000000
1.000000,0.021825,0.018823,0.014272,0.012345,0.010396,0.014094,0.011461,-0.023977,-0.004296,0.042821,0.000000
1.000000,0.025877,0.019973,0.014965,0.013282,0.010564,0.014180,0.011761,-0.024986,-0.003854,0.043086,0.000000
1.000000,-0.003764,0.013815,0.012902,0.013463,0.010318,0.014592,0.011034,-0.024534,-0.003388,0.043409,0.000000
1.000000,-0.006810,0.012614,0.010140,0.011305,0.010401,0.013943,0.012375,-0.024209,-0.004957,0.043797,0.000000
1.000000,-0.014917,0.004442,0.008691,0.012822,0.009508,0.013966,0.011289,-0.024367,-0.005929,0.044576,0.000000
1.000000,-0.016317,-0.003186,0.007818,0.011069,0.009033,0.013080,0.013500,-0.024114,-0.010153,0.046161,0.000000
